MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;OCCUPATION
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;30;1;0;1;1;2
12;84;1;0;3;2;2
12;62;1;0;2;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;84;1;0;3;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;30;1;0;1;1;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;84;1;0;3;2;2
12;40;1;1;1;2;2
12;40;1;1;1;2;2
12;62;1;0;2;1;2
12;62;1;0;2;1;2
12;40;1;0;1;2;3
12;10;1;1;1;1;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;60;1;0;0;5;3
12;40;1;0;1;2;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;60;1;0;0;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;30;1;0;3;5;3
6;48;1;0;5;5;3
6;48;1;0;5;5;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;14;1;1;1;3;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;40;1;0;1;2;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;14;1;1;1;3;3
12;40;1;0;1;2;3
12;48;1;0;2;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;10;1;1;1;1;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
6;48;1;0;5;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;60;1;0;0;5;3
12;60;1;0;0;5;3
12;14;1;1;1;3;3
12;40;1;0;3;2;3
12;30;1;0;3;5;3
12;30;1;0;3;5;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;40;1;0;3;2;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
12;60;1;0;0;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
6;48;1;0;5;5;3
6;48;1;0;5;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;60;1;0;0;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;60;1;0;0;5;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;40;1;1;1;2;3
12;10;1;1;1;1;3
12;40;1;1;1;2;3
12;14;1;1;1;3;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;10;1;1;1;1;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;60;1;0;0;5;3
12;10;1;1;1;1;3
12;14;1;1;1;3;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;30;1;0;3;5;3
12;60;1;0;0;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
12;40;1;0;3;2;3
12;30;1;0;3;5;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;48;1;0;2;5;3
12;40;1;0;3;2;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;40;1;0;3;2;3
12;40;1;0;1;2;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;10;1;1;1;1;3
12;10;1;1;1;1;3
12;40;1;1;1;2;3
12;14;1;1;1;3;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;10;1;1;1;1;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;48;1;0;2;5;3
12;60;1;0;0;5;3
12;10;1;1;1;1;3
12;30;1;0;3;5;3
12;40;1;0;3;2;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
12;10;1;1;1;1;3
6;48;1;0;5;5;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;48;1;0;2;5;3
12;60;1;0;0;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;40;1;0;3;2;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;14;1;1;1;3;3
12;48;1;0;2;5;3
12;40;1;1;1;2;3
12;48;1;0;2;5;3
12;40;1;1;1;2;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;60;1;0;0;5;3
12;48;1;0;2;5;3
12;60;1;0;0;5;3
12;14;1;1;1;3;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;10;1;1;1;1;3
12;40;1;0;1;2;3
12;48;1;0;2;5;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;40;1;0;3;2;3
12;60;1;0;0;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;40;1;0;1;2;3
6;48;1;0;5;5;3
12;10;1;1;1;1;3
12;60;1;0;0;5;3
12;40;1;0;3;2;3
12;40;1;0;1;2;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
12;40;1;1;1;2;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;60;1;0;0;5;3
12;40;1;0;3;2;3
6;48;1;0;5;5;3
12;14;1;1;1;3;3
6;48;1;0;5;5;3
6;48;1;0;5;5;3
6;48;1;0;5;5;3
12;14;1;1;1;3;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
12;40;1;0;1;2;3
12;10;1;1;1;1;3
12;10;1;1;1;1;3
12;30;1;0;3;5;3
12;10;1;1;1;1;3
12;14;1;1;1;3;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;30;1;0;3;5;3
12;40;1;1;1;2;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;40;1;1;1;2;3
12;30;1;0;3;5;3
12;40;1;0;1;2;3
6;48;1;0;5;5;3
12;10;1;1;1;1;3
12;10;1;1;1;1;3
12;14;1;1;1;3;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;40;1;1;1;2;3
12;48;1;0;2;5;3
12;30;1;0;3;5;3
12;60;1;0;0;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
12;60;1;0;0;5;3
12;30;1;0;3;5;3
12;40;1;1;1;2;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;40;1;0;1;2;3
12;40;1;0;1;5;3
6;48;1;0;5;5;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;48;1;0;2;5;3
12;10;1;1;1;1;3
12;10;1;1;1;1;3
6;48;1;0;5;5;3
12;48;1;0;2;5;3
12;40;1;0;1;2;3
12;60;1;0;0;5;3
12;14;1;1;1;3;3
12;14;1;1;1;3;3
12;48;1;0;2;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;60;1;0;0;5;3
12;60;1;0;0;5;3
6;48;1;0;5;5;3
12;48;1;0;2;5;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;30;1;0;3;5;3
12;40;1;0;1;5;3
12;60;1;0;0;5;3
12;40;1;0;1;5;3
12;10;1;1;1;1;3
12;40;1;0;1;2;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;10;1;1;1;1;3
12;60;1;0;0;5;3
12;48;1;0;2;5;3
12;48;1;0;2;5;3
6;48;1;0;5;5;3
12;10;1;1;1;1;3
6;48;1;0;5;5;3
12;10;1;1;1;1;3
12;40;1;0;1;5;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;14;1;1;1;3;3
12;10;1;1;1;1;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;60;1;0;0;5;3
12;30;1;0;3;5;3
12;40;1;1;1;2;3
6;48;1;0;5;5;3
6;48;1;0;5;5;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;40;1;0;3;2;3
12;40;1;1;1;2;3
12;40;1;0;1;5;3
12;30;1;0;3;5;3
12;14;1;1;1;3;3
12;10;1;1;1;1;3
6;48;1;0;5;5;3
12;40;1;0;3;2;3
6;48;1;0;5;5;3
12;40;1;0;3;2;3
12;40;1;0;1;5;3
12;48;1;0;2;5;3
12;48;1;0;1;2;4
12;48;1;0;1;2;4
12;48;1;0;3;2;4
12;56;1;0;1;2;4
12;50;1;0;5;2;4
12;48;1;0;1;1;4
12;48;1;1;0;1;4
5;48;2;1;1;2;4
10;48;1;0;5;2;4
12;50;1;1;1;2;4
12;48;1;1;5;1;4
12;48;1;0;1;2;4
12;48;1;1;0;2;4
7;48;1;0;1;1;4
12;50;1;0;5;2;4
8;48;1;0;3;1;4
4;48;1;0;1;1;4
12;48;1;0;1;1;4
12;48;1;0;3;1;4
12;48;1;0;3;2;4
12;48;1;0;2;2;4
12;48;1;0;1;2;4
12;48;1;0;5;2;4
12;48;1;0;5;2;4
11;48;1;0;3;1;4
12;48;1;0;3;1;4
12;48;1;0;3;1;4
12;40;1;0;1;2;4
12;48;1;0;3;2;4
12;48;1;0;2;2;4
12;48;1;0;5;2;4
12;48;1;1;2;2;4
12;48;1;1;1;2;4
12;48;1;0;0;2;4
12;48;2;1;2;1;4
10;60;2;0;1;1;4
12;78;1;0;0;1;4
12;48;1;1;2;1;4
12;45;1;0;5;4;4
8;48;1;0;1;1;4
12;60;1;0;2;1;4
12;48;1;1;2;2;4
12;50;1;0;2;2;4
12;40;1;0;5;2;4
11;48;1;0;3;1;4
6;48;1;1;2;1;4
12;48;1;1;3;2;4
12;48;1;1;5;2;4
12;48;2;1;0;1;4
8;56;1;0;3;2;4
12;40;1;0;5;2;4
12;48;1;0;2;2;4
7;48;1;0;0;4;4
10;40;1;1;0;2;4
12;15;2;1;3;1;4
12;48;1;1;1;1;4
12;48;1;0;2;2;4
12;48;1;1;0;2;4
12;48;1;0;1;2;4
12;48;1;0;1;2;4
12;48;1;1;1;1;4
12;40;1;0;1;3;4
12;48;1;0;1;2;4
12;48;1;0;1;1;4
6;48;1;0;1;1;4
12;55;1;0;3;2;4
12;54;1;1;1;2;4
12;48;1;1;0;1;4
12;48;1;1;3;1;4
12;40;1;0;5;2;4
12;72;1;0;1;2;4
12;48;1;0;3;2;4
12;50;1;0;2;2;4
12;48;1;0;1;3;4
1;48;2;1;1;1;4
12;48;1;1;0;2;4
12;48;1;0;2;1;4
6;48;1;0;3;1;4
12;48;1;0;1;2;4
12;48;1;0;1;1;4
12;48;1;1;1;1;4
12;48;1;0;1;2;4
12;48;1;0;1;1;4
12;70;1;1;1;1;4
12;60;1;0;1;1;4
12;48;1;0;2;2;4
12;48;1;0;2;1;4
12;48;1;1;1;1;4
12;48;1;0;5;1;4
12;60;1;0;3;2;4
12;60;1;0;1;2;4
12;48;1;0;0;2;4
12;48;1;0;0;1;4
12;48;1;0;1;1;4
12;48;1;1;4;1;4
12;48;1;0;1;2;4
12;48;1;1;5;2;4
12;48;1;0;0;1;4
12;48;1;0;5;1;4
12;48;1;1;1;1;4
12;48;1;1;1;1;4
12;48;1;1;2;1;4
12;48;1;0;1;3;4
1;48;2;0;1;1;4
12;48;2;1;2;1;4
12;50;1;1;1;2;4
12;48;1;1;1;2;4
8;48;2;0;5;1;4
8;48;1;0;1;1;4
8;48;2;0;5;1;4
2;48;1;0;3;2;4
12;56;1;0;1;2;4
12;48;1;1;0;2;4
12;48;1;1;1;1;4
12;48;1;0;5;1;4
12;48;1;0;2;1;4
12;48;1;0;5;1;4
12;48;1;1;1;1;4
12;48;1;0;1;2;4
12;48;1;0;2;2;4
12;48;1;0;1;1;4
12;48;1;1;5;2;4
12;48;2;1;2;1;4
12;48;1;1;0;1;4
9;49;1;0;3;1;4
12;48;1;1;1;3;5
12;48;1;1;5;4;5
12;40;1;0;5;4;5
12;48;1;1;1;4;5
12;48;1;1;1;2;5
11;40;1;1;5;3;5
12;48;1;0;1;5;5
12;48;1;1;1;3;5
12;48;1;1;1;4;5
12;48;1;1;1;2;5
12;48;1;1;5;4;5
12;48;1;0;1;4;5
12;10;1;0;5;1;5
12;48;1;1;1;3;5
12;48;1;1;5;4;5
12;48;1;1;1;2;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;48;1;1;1;4;5
12;48;1;1;1;2;5
12;60;1;1;1;5;5
12;48;1;0;2;5;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;48;1;1;1;4;5
12;48;1;1;1;3;5
12;10;1;0;5;1;5
12;48;1;1;5;4;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;3;5
12;48;1;0;1;4;5
12;48;1;1;5;4;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;48;1;1;1;2;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
5;48;1;1;2;4;5
12;48;1;1;1;3;5
12;40;1;0;5;4;5
5;48;1;1;2;4;5
12;48;1;1;5;4;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;48;1;0;2;5;5
12;60;1;1;1;5;5
12;40;1;0;5;4;5
12;48;1;0;1;5;5
12;60;1;1;1;5;5
12;10;1;0;5;1;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;1;1;2;5
11;40;1;1;5;3;5
12;10;1;0;5;1;5
12;48;1;0;2;5;5
12;48;1;1;1;2;5
12;48;1;1;1;2;5
12;48;1;1;1;3;5
12;48;1;0;2;5;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
12;40;1;0;5;4;5
12;40;1;0;5;4;5
5;48;1;1;2;4;5
5;48;1;1;2;4;5
12;40;1;0;5;4;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
12;60;1;1;1;5;5
12;60;1;1;1;5;5
11;40;1;1;5;3;5
12;48;1;1;1;4;5
12;48;1;1;5;4;5
11;40;1;1;5;3;5
12;48;1;1;1;3;5
12;48;1;1;1;4;5
12;48;1;1;1;4;5
12;48;1;0;2;5;5
12;48;1;0;1;5;5
12;48;1;0;1;5;5
12;48;1;1;1;4;5
12;60;1;1;1;5;5
12;48;1;0;2;5;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;10;1;0;5;1;5
5;48;1;1;2;4;5
5;48;1;1;2;4;5
11;40;1;1;5;3;5
12;48;1;1;1;3;5
12;48;1;0;1;4;5
12;48;1;0;1;4;5
5;48;1;1;2;4;5
12;48;1;1;1;2;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
5;48;1;1;2;4;5
12;48;1;1;1;3;5
12;48;1;0;1;4;5
12;60;1;1;1;5;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;10;1;0;5;1;5
12;48;1;0;1;5;5
12;48;1;0;1;4;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
12;48;1;1;1;3;5
12;48;1;0;1;5;5
12;10;1;0;5;1;5
12;48;1;1;1;3;5
12;48;1;1;1;2;5
12;48;1;1;1;2;5
12;48;1;0;2;5;5
12;48;1;1;1;4;5
11;40;1;1;5;3;5
12;48;1;1;1;4;5
12;48;1;0;1;4;5
12;60;1;1;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;48;1;1;5;4;5
12;48;1;1;5;4;5
12;10;1;0;5;1;5
12;48;1;0;1;5;5
12;10;1;0;5;1;5
12;48;1;1;5;4;5
