MONTHS_WORKED;HOURS_PER_WEEK;SALARY;URBAN_RURAL;SEX;AGE;SEX_BK;OCCUPATION_BK;OCCUPATION
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;15;800000.0;1;0;49;F;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;30;200000.0;1;0;11;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;1000000.0;1;1;21;M;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;40;1300000.0;1;0;28;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
6;30;800000.0;2;0;14;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
12;30;700000.0;1;0;29;F;apuntador;7
12;54;400000.0;1;0;32;F;apuntador;7
12;20;300000.0;1;1;10;M;apuntador;7
12;50;5000000.0;1;0;75;F;apuntador;7
12;20;500000.0;1;0;30;F;apuntador;7
12;48;600000.0;1;0;21;F;apuntador;7
9;40;18000000.0;1;1;63;M;arquitecto;8
12;45;2000000.0;1;0;44;F;arquitecto;8
12;48;3000000.0;1;0;54;F;arquitecto;8
12;60;12000000.0;1;0;55;F;arquitecto;8
6;45;3000000.0;1;0;68;F;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
12;42;3000000.0;1;1;5;M;arquitecto;8
12;48;1800000.0;1;1;22;M;arquitecto;8
12;50;3800000.0;2;0;41;F;arquitecto;8
11;48;1500000.0;1;0;38;F;arquitecto;8
12;48;1800000.0;1;0;10;F;arquitecto;8
12;48;6000000.0;1;0;42;F;arquitecto;8
8;40;2500000.0;1;1;26;M;arquitecto;8
12;48;3000000.0;1;1;43;M;arquitecto;8
8;30;1800000.0;1;0;16;F;arquitecto;8
12;60;12000000.0;1;0;55;F;arquitecto;8
12;60;12000000.0;1;0;55;F;arquitecto;8
12;40;3500000.0;1;0;33;F;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;25;1200000.0;1;0;38;F;arquitecto;8
2;24;1000000.0;1;1;74;M;arquitecto;8
12;40;5000000.0;1;0;42;F;arquitecto;8
12;48;500000.0;1;0;66;F;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;40;1500000.0;1;1;59;M;arquitecto;8
12;48;3000000.0;1;1;43;M;arquitecto;8
12;48;3000000.0;1;0;54;F;arquitecto;8
12;42;3000000.0;1;1;5;M;arquitecto;8
12;25;1200000.0;1;0;38;F;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;44;2500000.0;1;0;13;F;arquitecto;8
4;10;3000000.0;1;0;44;F;arquitecto;8
12;48;1800000.0;1;0;10;F;arquitecto;8
12;48;1300000.0;1;1;49;M;arquitecto;8
12;40;5000000.0;1;1;31;M;arquitecto;8
12;48;1300000.0;1;1;67;M;arquitecto;8
12;50;3800000.0;2;0;41;F;arquitecto;8
12;30;6000000.0;1;1;5;M;arquitecto;8
12;48;2500000.0;1;0;58;F;arquitecto;8
12;45;1800000.0;1;1;7;M;arquitecto;8
12;45;1800000.0;1;1;7;M;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;48;1300000.0;1;1;49;M;arquitecto;8
2;24;1000000.0;1;1;74;M;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;50;3800000.0;2;0;41;F;arquitecto;8
12;40;1500000.0;1;1;7;M;arquitecto;8
12;12;1500000.0;1;0;80;F;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
4;10;3000000.0;1;0;44;F;arquitecto;8
12;48;2500000.0;1;1;59;M;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;42;3000000.0;1;1;5;M;arquitecto;8
12;48;1900000.0;1;0;26;F;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;40;7500000.0;1;1;6;M;arquitecto;8
11;48;1500000.0;1;0;38;F;arquitecto;8
2;24;1000000.0;1;1;74;M;arquitecto;8
12;48;1800000.0;1;0;10;F;arquitecto;8
12;48;3000000.0;1;0;54;F;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
12;48;2500000.0;1;0;49;F;arquitecto;8
12;44;2500000.0;1;0;13;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
12;48;2500000.0;1;0;58;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;48;1300000.0;1;1;49;M;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
12;40;3500000.0;1;0;33;F;arquitecto;8
6;45;3000000.0;1;0;68;F;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;84;4000000.0;1;1;26;M;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;48;1800000.0;1;1;22;M;arquitecto;8
12;48;1300000.0;1;1;67;M;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
9;40;18000000.0;1;1;63;M;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;40;3500000.0;1;0;33;F;arquitecto;8
12;60;1000000.0;1;0;68;F;arquitecto;8
12;48;1300000.0;1;1;67;M;arquitecto;8
12;40;1500000.0;1;1;7;M;arquitecto;8
12;45;1800000.0;1;1;7;M;arquitecto;8
12;48;500000.0;1;0;66;F;arquitecto;8
12;48;2500000.0;1;0;49;F;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;48;2500000.0;1;1;59;M;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;25;1200000.0;1;0;38;F;arquitecto;8
12;48;1800000.0;1;1;22;M;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
12;48;1800000.0;1;1;22;M;arquitecto;8
8;40;2500000.0;1;1;26;M;arquitecto;8
6;40;2000000.0;1;0;56;F;arquitecto;8
12;84;4000000.0;1;1;26;M;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
11;48;1500000.0;1;0;38;F;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
8;30;1800000.0;1;0;16;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
12;48;3000000.0;1;1;43;M;arquitecto;8
12;40;3500000.0;1;0;41;F;arquitecto;8
12;48;2500000.0;1;1;59;M;arquitecto;8
12;48;2500000.0;1;0;49;F;arquitecto;8
4;10;3000000.0;1;0;44;F;arquitecto;8
12;40;3500000.0;1;0;41;F;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;48;1800000.0;1;0;10;F;arquitecto;8
12;12;1500000.0;1;0;80;F;arquitecto;8
12;48;1300000.0;1;1;49;M;arquitecto;8
12;42;3000000.0;1;1;5;M;arquitecto;8
12;48;1800000.0;1;0;10;F;arquitecto;8
6;40;2000000.0;1;0;56;F;arquitecto;8
12;45;2000000.0;1;0;44;F;arquitecto;8
12;84;4000000.0;1;1;26;M;arquitecto;8
12;48;2500000.0;1;1;59;M;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
8;30;1800000.0;1;0;16;F;arquitecto;8
12;48;1000000.0;1;0;89;F;arquitecto;8
12;45;2000000.0;1;1;68;M;arquitecto;8
12;40;5000000.0;1;1;31;M;arquitecto;8
12;48;6000000.0;1;0;42;F;arquitecto;8
6;40;2000000.0;1;0;56;F;arquitecto;8
12;40;3500000.0;1;0;41;F;arquitecto;8
12;40;3500000.0;1;0;33;F;arquitecto;8
12;60;1000000.0;1;0;68;F;arquitecto;8
12;84;4000000.0;1;1;26;M;arquitecto;8
12;48;500000.0;1;0;66;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
12;48;1000000.0;1;0;89;F;arquitecto;8
12;48;500000.0;1;0;66;F;arquitecto;8
12;25;1200000.0;1;0;38;F;arquitecto;8
12;48;4000000.0;1;0;31;F;arquitecto;8
12;48;1900000.0;1;0;26;F;arquitecto;8
12;25;1200000.0;1;0;38;F;arquitecto;8
12;40;2600000.0;1;0;60;F;arquitecto;8
12;84;4000000.0;1;1;26;M;arquitecto;8
12;60;12000000.0;1;0;55;F;arquitecto;8
12;40;5000000.0;1;1;31;M;arquitecto;8
12;40;2600000.0;1;0;60;F;arquitecto;8
12;30;6000000.0;1;1;5;M;arquitecto;8
12;48;6000000.0;1;0;73;F;arquitecto;8
9;40;18000000.0;1;1;63;M;arquitecto;8
12;48;2000000.0;1;0;24;F;arquitecto;8
12;48;4000000.0;1;0;31;F;arquitecto;8
12;40;7500000.0;1;1;6;M;arquitecto;8
8;30;1800000.0;1;0;16;F;arquitecto;8
12;40;1800000.0;1;0;25;F;arquitecto;8
2;24;1000000.0;1;1;74;M;arquitecto;8
12;40;2000000.0;1;0;8;F;arquitecto;8
12;48;1800000.0;1;1;22;M;arquitecto;8
12;60;1000000.0;1;0;68;F;arquitecto;8
12;12;1500000.0;1;0;80;F;arquitecto;8
12;12;1500000.0;1;0;80;F;arquitecto;8
4;10;3000000.0;1;0;44;F;arquitecto;8
12;45;1800000.0;1;1;7;M;arquitecto;8
12;40;1500000.0;1;1;59;M;arquitecto;8
12;48;2500000.0;1;1;59;M;arquitecto;8
12;44;2500000.0;1;0;13;F;arquitecto;8
12;50;3800000.0;2;0;41;F;arquitecto;8
12;48;2200000.0;1;0;42;F;arquitecto;8
12;48;4000000.0;1;0;31;F;arquitecto;8
8;48;3000000.0;1;1;20;M;arquitecto;8
12;40;1500000.0;1;1;7;M;arquitecto;8
12;48;3000000.0;1;0;54;F;arquitecto;8
12;48;2500000.0;1;0;58;F;arquitecto;8
12;48;2500000.0;1;0;58;F;arquitecto;8
12;40;7500000.0;1;1;6;M;arquitecto;8
6;45;3000000.0;1;0;68;F;arquitecto;8
11;48;1500000.0;1;0;38;F;arquitecto;8
12;48;1900000.0;1;0;26;F;arquitecto;8
12;42;3000000.0;1;1;5;M;arquitecto;8
12;40;1500000.0;1;0;65;F;arquitecto;8
12;48;6000000.0;1;0;42;F;arquitecto;8
12;48;1000000.0;1;0;89;F;arquitecto;8
12;30;6000000.0;1;1;5;M;arquitecto;8
12;48;500000.0;1;0;66;F;arquitecto;8
12;30;6000000.0;1;1;5;M;arquitecto;8
6;45;3000000.0;1;0;68;F;arquitecto;8
2;24;1000000.0;1;1;74;M;arquitecto;8
12;45;2000000.0;1;0;44;F;arquitecto;8
9;40;18000000.0;1;1;63;M;arquitecto;8
8;48;3000000.0;1;1;20;M;arquitecto;8
12;48;1000000.0;1;0;89;F;arquitecto;8
